id,numero_item,descricao_item,grupo_itens,unidade_de_medida_de_estoque,ultimo_preco_avaliacao,ultimo_preco_compra,estoque_baixo,unidade_medida_estoque,data_registro
490,ATTI000013,KIT STARLINK [NCM:85-17.62.41],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
491,ATTI000014,SMART TV 50 4K LED TCL RP630 [NCM:85-28.72.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
492,ATTI000015,TV SONY 42 POLEGADAS [NCM:85-28.72.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
493,ATTI000016,RELOGIO DE PONTO BIOMETRICO INNER REP PLUS PROX [NCM:85-43.70.99],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
494,ATTI000017,DRONE DJI AIR 2S FLY MODE COMBO DJI008 [NCM:88-02.11.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
495,ATTI000018,CELULAR SAMSUNG GALAXY M34 5G [NCM:85-17.13.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
496,ATTI000019,NOTEBOOK LENOVO IDEAPAD 3I COREI I5 8GB RAM SSD 256GB [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
497,ATTI000020,MONITOR LG 23.8 LED FULL HD VGA HDMI PRETO 24MK430H-B NAC005502 [NCM:85-28.52.20],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
498,ATTI000021,CELULAR SAMSUNG GALAXY M53 5G AZUL 128GB MEMORIA 8GB RAM [NCM:85-17.12.31],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
499,ATTI000022,IMPRESSORA TERMICA DE ETIQUETAS ARGOX OS-2140 [NCM:84-43.32.99],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
500,ATTI000023,SMART TV 40 HD LED TCL  S615 [NCM:85-28.72.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
501,ATTI000024,NOTEBOOK DELL INSPIRON 15 5000 CORE I5 MEMORIA RAM 8GB SSD 256GB [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
502,ATTI000025,MONITOR SAMSUNG 27 SERIE T350 LF27T350FHLMZD [NCM:85-28.52.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
503,ATTI000026,MONITOR SAMSUNG 24 LED PRETO HDMI [NCM:85-28.72.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
504,ATTI000027,NOTEBOOK DELL INSPIRON 15 5000 CORE I5 MEMORIA RAM 8GB SSD 256GB [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
505,ATTI000028,MONITOR SAMSUMG 24 FULL HD [NCM:85-28.52.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
506,ATTI000029,CELULAR SAMSUNG GALAXY M34 5G [NCM:85-17.13.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
507,ATTI000030,NOTEBOOK LENOVO IDEAPAD 1 14IAU7BR LINUX [NCM:84-71.30.12],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
508,ATTI000031,MONITOR SAMSUNG CURVO LED 24 [NCM:85-28.52.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
509,ATTI000032,MONITOR SAMSUNG 24 LED PRETO HDMI [NCM:85-28.52.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
510,ATTI000033,CAMERA SISTEMA DE SEGURANCA VHL 1220 BUL [NCM:85-21.90.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
511,ATTI000034,RELOGIO DE PONTO BIOMETRICO INNER REP PLUS PROX [NCM:85-43.70.99],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
512,ATTI000035,MONITOR GAMER SAMSUNG 24 LED [NCM:85-28.52.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
513,ATTI000036,MONITOR SAMSUNG 24 LED PRETO HDMI [NCM:85-28.52.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
514,ATTI000037,DVR INTELBRAS MHDX 3116-C 16 CANAIS [NCM:85-21.90.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
515,ATTI000038,NOTEBOOK LENOVO IDEAPAD 1 15IAU7 CORE I5 8GB SSD 512GB [NCM:84-71.30.12],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
516,ATTI000039,IMPRESSORA TERMICA DE ETIQUETAS PLUS [NCM:84-43.32.99] (DIVERSOS),64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
517,ATTI000040,IMPRESSORA MULTIFUNCIONAL ECOTANK L6270 JATO DE TINTA [NCM:84-43.31.11],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
518,ATTI000041,IMPRESSORA MULTIFUNCIONAL ECOTANK L6270 JATO DE TINTA [NCM:84-43.31.11],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
519,ATTI000042,COMPUTADOR CORE I3 MEMORIA RAM 8GB SSD 240GB [NCM:84-71.30.12],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
520,ATTI000043,SMART TV LED PRO 43'' FULL HD LG 43LM 631 3 HDMI 2 USB WIFI CONVERSOR DIGITAL [NCM:85-28.72.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
521,ATTI000044,"NOTEBOOK LENOVO 15,6 RYZEN 5 8GB 256GB SSD W10 [NCM:84-71.30.19] (LENOVO)",64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
522,ATTI000045,"NOTEBOOK LENOVO 15,6 RYZEN 5 8GB 256GB SSD W10 [NCM:84-71.30.19]",64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
523,ATTI000046,NOTE LENOVO S145  CORI5 8GB 256SSD- WINDOWS10 [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
524,ATTI000047,NOTEBOOK LENOVO 82DJ0003BR I5 10TH 8GB 256SSD CINZA NA [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
525,ATTI000048,"NOTEBOOK ASUS I5 8GB 256GB SSD 15,6 W10 [NCM:84-71.30.19]",64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
526,ATTI000049,NOTEBOOK LENOVO 82DJ0003BR I5 10TH 8GB 256SSD CINZA NA [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
527,ATTI000050,"SMART TV SAMSUNG LED 55'" UHD 4K PRETO [NCM:85-28.72.00]",64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
528,ATTI000051,NOTEBOOK ASUS AMD RAYZEN 5 8GB 256GB CI W10 CINZA [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
529,ATTI000052,"NOTEBOOK ACER RYZEN 7 12GB RAM 512GB SSD 15,6'' WIN 10 [NCM:84-71.30.19]",64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
530,ATTI000053,NOTEBOOK LENOVO S145-15API WINDOWS 10 HOME [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
531,ATTI000054,NOTEBOOK COMPAQ I5 8GB 480SSD WIN10 [NCM:84-71.30.12],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
532,ATTI000055,NOTEBOOK COMPAQ I5 8GB 480SSD WIN10 [NCM:84-71.30.12],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
533,ATTI000056,NOTE LENOVO S145  CORI5 8GB 256SSD- WINDOWS10 [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
534,ATTI000057,NOTEBOOK LENOVO 82DJ0003BR I5 10TH 8GB 256SSD CINZA NA [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
535,ATTI000058,NOTEBOOK DELL INSPIRON 15 3501 CORE I5 RAM 8GB SSD 256GB WIFI WIN 10 HOME [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
536,ATTI000059,MONIT LEDCURV24 SAMSUNG FULLHD FREE SYNC PRETO NA [NCM:85-28.52.20],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
537,ATTI000060,NOTE LENOVO S145  CORI5 8GB 256SSD- WINDOWS10 [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
538,ATTI000061,COMPUTADOR E PERIFERICO (IMPLANTACAO),64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
539,ATTI000062,COMPUTADOR E PERIFERICO (IMPLANTACAO 2),64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
540,ATTI000063,NOTE LENOVO S145  CORI5 8GB 256SSD- WINDOWS10 [NCM:84-71.30.19] (LENOVO),64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
541,ATTI000064,MONIT LEDCURV24 SAMSUNG FULLHD FREE SYNC PRETO NA [NCM:85-28.52.20],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
542,ATTI000065,CELULAR GALAXY M32 128GB PRETO NACIONAL [NCM:85-17.12.31],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
543,ATTI000066,MONITOR SAMSUNG 24 LED FULL HD CURVO [NCM:85-28.52.20],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
544,ATTI000067,NOTEBOOK ASUS CINZA CORE I5 MEMORIA RAM 8GB SSD 256GB WINDOWS 10 [NCM:84-71.30.19] (DIVERSOS),64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
545,ATTI000068,SWITCH HPE ARUBA 1420 24G - JG708B [NCM:85-17.62.39] (HP),64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
546,ATTI000069,ACCESS POINT UBIQUITI UNIFI INDOOR UAP-AC-PRO [NCM:85-17.62.62] (UBIQUITI),64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
547,ATTI000070,MONITOR SAMSUNG CURVO LED 24 FULL HD [NCM:85-28.52.20],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
548,ATTI000071,TELEVISAO SMART 75 SAMSUNG 4K  75AU7700 [NCM:85-28.72.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
549,ATTI000072,IMPRESSORA MULTIFUNCIONAL BROTHER LASER COLOR DCPL3551CDW [NCM:84-43.31.13],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
550,ATTI000073,IMPRESSORA MULTIFUNCIONAL EPSON ECOTANK L6270 JATO DE TINTA [NCM:84-43.31.11],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
551,ATTI000074,MINI PC DELL OPTIPLEX 3060 CORE I5 MEMORIA RAM 8GB SSD 240GB [NCM:84-71.50.10],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
552,ATTI000075,APPLIANCE PFSENSE FIREWALL 8GB RAM 128GB SSD [NCM:85-17.62.49],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
553,ATTI000076,NOTEBOOK LENOVO IDEAPAD 3I COREI I5 10TH 8GB RAM 256GB SSD [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
554,ATTI000077,CELULAR SAMSUNG GALAXY M52 5G PRETO 128GB MEMORIA 6GB RAM [NCM:85-17.13.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
555,ATTI000078,CELULAR SAMSUNG GALAXY M52 5G PRETO 128GB MEMORIA 6GB RAM [NCM:85-17.13.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
556,ATTI000079,NOBREAK SMS NET4+ 1500 VA BIVOLT [NCM:85-04.40.40],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
557,ATTI000080,MONITOR SAMSUNG CURVO LED 24 FULL HD [NCM:85-28.52.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
558,ATTI000081,NOTEBOOK LENOVO IDEAPAD 3I COREI I5 10TH 8GB RAM 256GB SSD [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
559,ATTI000082,RELOGIO DE PONTO BIOMETRICO INNER REP PLUS PROX [NCM:91-06.10.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
560,ATTI000083,RELOGIO DE PONTO BIOMETRICO INNER REP PLUS PROX [NCM:91-06.10.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
561,ATTI000084,RELOGIO DE PONTO BIOMETRICO INNER REP PLUS PROX [NCM:91-06.10.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
562,ATTI000085,CELULAR SAMSUNG GALAXY M52 5G PRETO 128GB MEMORIA 6GB RAM [NCM:85-17.13.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
563,ATTI000086,NOTEBOOK DELL INSPIRON 15 3000 CORE I5 MEMORIA RAM 8GB SSD 256GB WINDOWS 11 [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
564,ATTI000087,NOTEBOOK LENOVO IDEAPAD 3I RYZEN 5 8GB RAM 256GB SSD [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
565,ATTI000088,NOTEBOOK LENOVO IDEAPAD 3I RYZEN 5 8GB RAM 256GB SSD [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
566,ATTI000089,SSD CRUCIAL MX500 SATA 2TB [NCM:84-71.70.12],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
567,ATTI000090,NOTEBOOK LENOVO IDEAPAD 3I RYZEN 5 8GB RAM 256GB SSD [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
568,ATTI000091,NOTEBOOK LENOVO IDEAPAD 3I RYZEN 5 8GB RAM 256GB SSD [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
569,ATTI000092,CELULAR SAMSUNG GALAXY M53 5G AZUL 128GB MEMORIA 8GB RAM [NCM:85-17.12.31],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
570,ATTI000093,CELULAR SAMSUNG GALAXY A03S 64GB [NCM:85-17.62.62],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
571,ATTI000094,MONITOR SAMSUNG CURVO LED 24 FULL HD [NCM:85-28.52.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
572,ATTI000095,NOTEBOOK DELL PRECISION CORE I7 MEMORIA RAM 8GB SSD 240GB [NCM:84-71.30.12],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
573,ATTI000096,"SMART TV AOC FULL HD LED 43'" WIFI HDMI USB 43S5195/78G [NCM:85-28.72.00]",64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
574,ATTI000097,NOTEBOOK [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
575,ATTI000098,CELULAR SAMSUNG GALAXY M53 5G AZUL 128GB MEMORIA 8GB RAM [NCM:85-17.62.62],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
576,ATTI000099,NOTEBOOK LENOVO IDEAPAD 3I RYZEN 5 8GB RAM SSD 256GB [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
577,ATTI000100,NOTEBOOK AVELL A62 GEFORCE RTX LIV [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
578,ATTI000101,MONITOR SAMSUNG CURVO LED 24 [NCM:85-28.52.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
579,ATTI000102,"PC 3GREEN AMD RYZEN 5 2400G 8GB SSD 256GB C/MONITOR 24'" [NCM:84-71.50.10]",64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
580,ATTI000103,CELULAR SAMSUNG GALAXY M53 5G AZUL 128GB MEMORIA 8GB RAM [NCM:85-17.13.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
581,ATTI000104,CELULAR SAMSUNG GALAXY M53 5G AZUL 128GB MEMORIA 8GB RAM [NCM:85-17.13.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
582,ATTI000105,CELULAR SAMSUNG GALAXY M53 5G COBRE 128GB MEMORIA 8GB RAM [NCM:85-17.13.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
583,ATTI000106,"PC 3GREEN AMD RYZEN 5 2400G 8GB SSD 256GB C/MONITOR 24'" [NCM:84-71.50.10]",64-ATIVO FIXO COMPUTADORES,,,,,,2025-07-21 17:53:52.095246+00
584,ATTI000107,MONITOR SAMSUNG CURVO LED 24 [NCM:85-28.52.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
585,ATTI000108,NOTEBOOK DELL LATITUDE CORE 5490 I5 8 GEN 16 GB DDR4 512 SSD M2 [NCM:84-71.30.12],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
586,ATTI000109,NOTEBOOK DELL INSPIRON 15 5000 CORE I5 MEMORIA RAM 8GB SSD 256GB [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
587,ATTI000110,CELULAR SAMSUNG GALAXY M53 5G MARROM128GB MEMORIA 8GB RAM [NCM:85-17.13.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
588,ATTI000111,IMPRESSORA MULTIFUNCIONAL EPSON ECOTANK L6270 JATO DE TINTA [NCM:84-43.31.11],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
589,ATTI000112,MONITOR SAMSUNG 27 SERIE T350 LF27T350FHLMZD [NCM:85-28.52.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
590,ATTI000113,NOTEBOOK DELL NOVO INSPIRION 15 CORE I7 MEMORIA RAM 16GB SSD 1TB [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
591,ATTI000114,MONITOR GAMER SAMSUNG 27 FHD [NCM:85-28.52.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
592,ATTI000115,NOTEBOOK LENOVO IDEAPAD 1 15.6 HD RYZEN 5 256GB SSD 8GB [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
593,ATTI000116,NOTEBOOK LENOVO IDEAPAD 1 15.6 HD RYZEN 5 256GB SSD 8GB [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
594,ATTI000117,NOTEBOOK LENOVO IDEAPAD 1 15.6 HD RYZEN 5 256GB SSD 8GB [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
595,ATTI000118,MONITOR SAMSUNG 24 LED PRETO HDMI [NCM:85-28.52.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
596,ATTI000119,NOTEBOOK DELL VOSTRO 3520 INTEL CORE I7 16GB SSD 512GB W11 [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
597,ATTI000120,IMPRESSORA MULTIFUNCIONAL LASER DCP B7535DW MONOCROMATICA [NCM:84-43.31.13],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
598,ATTI000121,NOTEBOOK LENOVO IDEAPAD 1 51AU7BR CORE I5 12GB 512GB SSD LINUX 15.6'' [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
599,ATTI000122,CELULAR SAMSUNG GALAXY M34 5G [NCM:85-17.13.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
600,ATTI000123,NOTEBOOK DELL INSPIRON 15 CORE I7-1355U MEMORIA RAM 16GB SSD 512GB [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
601,ATTI000124,NOTEBOOK LENOVO IDEAPAD 1 51AU7 CORE I5 16GB SSD 512GB [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
602,ATTI000125,NOTEBOOK LENOVO IDEAPAD 1 51AU7BR CORE I5 12GB 512GB SSD LINUX 15.6'' [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
603,ATTI000126,NOTEBOOK LENOVO IDEAPAD 1 51AU7 CORE I5 16GB SSD 512GB [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
604,ATTI000127,CELULAR SAMSUNG GALAXY M34 5G [NCM:85-17.13.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
605,ATTI000128,SMART TV SAMSUNG 55'' UHD 4K LED 3HDMI 55CU7700 [NCM:85-28.72.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
606,ATTI000129,CELULAR SAMSUNG GALAXY M34 5G [NCM:85-17.13.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
607,ATTI000130,CELULAR SAMSUNG GALAXY M34 5G [NCM:85-17.13.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
608,ATTI000131,NOTEBOOK LENOVO IDEAPAD 1 CORE I7 1255U 12GB 512GB [NCM:84-71.30.19],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
609,ATTI000132,CELULAR GALAXY A35 5G [NCM:85-17.13.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
610,ATTI000133,IMPRESSORA MULTIFUNCIONAL ECOTANK L6270 JATO DE TINTA [NCM:84-43.31.11],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
611,ATTI000134,GRAVADOR DIGITAL DE VIDEO MHDX 1232 [NCM:85-21.90.00],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
612,ATTI000135,DESKTOP OPTIPLEX MICRO CORE I5 W11 8GB SSD256GB [NCM:84-71.30.12],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
613,ATTI000136,RELOGIO DE PONTO BIOMETRICO INNER REP PLUS PROX [NCM:85-43.70.99],64-ATIVO FIXO COMPUTADORES,,,,,UNIDADE,2025-07-21 17:53:52.095246+00
614,ATTI000137,NOTEBOOK DELL INSPIRON 3520 CORE I5 1235U,64-ATIVO FIXO COMPUTADORES,,,3590.0,,UNIDADE,2025-07-21 17:53:52.095246+00
615,ATTI000138,NOTEBOOK LENOVO IDEAPAD 1 15IAU7 CORE i5 1235U,64-ATIVO FIXO COMPUTADORES,,,3175.0,,UNIDADE,2025-07-21 17:53:52.095246+00
616,ATTI000139,MULTIFUNCIONAL LASER BROTHER MONO DCP-L2540 DW,64-ATIVO FIXO COMPUTADORES,,,2499.0,,UNIDADE,2025-07-21 17:53:52.095246+00
617,ATTI000140,SMART TV LED 43 SAMSUNG BUSINESS LH43BETMLGGXZD,64-ATIVO FIXO COMPUTADORES,,,2156.9,,UNIDADE,2025-07-21 17:53:52.095246+00
618,ATTI000141,SMART TV LED 65 SAMSUNG BUSINES LH65BEDHVGGXZD,64-ATIVO FIXO COMPUTADORES,,,4070.2,,UNIDADE,2025-07-21 17:53:52.095246+00
619,ATTI000142,MONITOR SAMSUNG 27 FHD HDMI VGA PRETO SERIE T350 PRETO AC 100-240V,64-ATIVO FIXO COMPUTADORES,,,719.0,,UNIDADE,2025-07-21 17:53:52.095246+00
620,ATTI000143,TV 32P AOC LED SMART ROKU WIFI HD HDMI,64-ATIVO FIXO COMPUTADORES,,,1198.5,,UNIDADE,2025-07-21 17:53:52.095246+00
